TRACKER,DATE,TIME,GS Lat,GS Lon,GS Alt asl,TRACKER Lat,TRACKER Lon,TRACKER Alt asl,FIX,HORZV,VERTV,HEAD,FLAGS,#TOT,>40,>32,>24,RSSI Down,RSSI Up,Horizontal range (ft),Alt AGL (ft),Total range (ft),LoRa Max Range (kft),LoRa Success Rate,BATT,GS_batt_v,Down Sent,Down Rcvd,Found Sent,Up Sent,Up Rccvd,Found rocket ID,Found rocket lat,Found rocket lon,Found rocket altitude,Found rocket fix,Found rocket batt_v,Found RSSI,GS_ASL_offset
Colleen5939,2026-01-18,10:45:45.282,39.27869,-109.03995,4925.6,39.27869,-109.03994,4917.0,3,0,0,104,0x01,29,7,17,0,-43,-60,1.19,-0.096,8.733,26.662,100%,3.398,4.122,811,789,0,789,785,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:45:46.301,39.27869,-109.03995,4925.6,39.27869,-109.03994,4917.0,3,0,0,18,0x01,28,6,18,1,-43,-57,1.19,-0.066,8.710,26.662,100%,3.407,4.123,812,790,0,790,786,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:45:47.291,39.27869,-109.03995,4925.6,39.27869,-109.03994,4917.0,3,0,0,123,0x01,29,6,18,1,-40,-57,1.19,-0.023,8.671,37.661,100%,3.407,4.122,813,791,0,791,787,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:45:48.282,39.27869,-109.03995,4925.6,39.27869,-109.03994,4917.0,3,0,0,-30,0x01,29,5,19,1,-42,-53,1.19,-0.024,8.674,29.915,100%,3.409,4.124,814,792,0,792,788,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:45:49.304,39.27869,-109.03995,4925.6,39.27869,-109.03994,4917.0,3,0,0,-28,0x01,28,5,19,1,-44,-53,1.16,-0.004,8.651,23.221,100%,3.409,4.122,815,793,0,793,789,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:45:50.291,39.27869,-109.03995,4925.6,39.27869,-109.03994,4917.0,3,0,0,155,0x01,29,6,17,2,-43,-57,1.14,-0.016,8.661,25.448,100%,3.407,4.123,816,794,0,794,790,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:45:51.281,39.27869,-109.03995,4925.6,39.27869,-109.03994,4917.1,3,0,0,-113,0x01,28,6,17,1,-46,-58,1.11,0.039,8.599,17.588,100%,3.407,4.121,817,795,0,795,791,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:45:52.302,39.27869,-109.03995,4925.6,39.27869,-109.03994,4917.1,3,0,0,-49,0x01,29,6,18,0,-48,-60,1.08,0.083,8.543,13.631,100%,3.407,4.123,818,796,0,796,792,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:45:53.292,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.2,3,0,0,-56,0x01,29,6,17,1,-50,-61,1.06,0.095,8.517,10.559,100%,3.363,4.123,819,797,0,797,793,,0.00000,0.00000,0.0,0,0.0,-50,-8.5
Colleen5939,2026-01-18,10:45:54.281,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.1,3,0,0,23,0x01,29,6,17,0,-53,-64,1.06,0.071,8.533,7.475,100%,3.363,4.123,820,798,0,798,794,,0.00000,0.00000,0.0,0,0.0,-50,-8.5
Colleen5939,2026-01-18,10:45:55.300,39.27869,-109.03995,4925.6,39.27869,-109.03994,4917.1,3,0,0,97,0x01,29,6,17,1,-45,-66,1.08,-0.002,8.608,19.255,100%,3.401,4.122,821,799,0,799,795,,0.00000,0.00000,0.0,0,0.0,-50,-8.5
Colleen5939,2026-01-18,10:45:56.290,39.27869,-109.03995,4925.6,39.27869,-109.03994,4917.0,3,0,0,16,0x01,29,6,17,2,-64,-66,1.08,-0.043,8.654,2.160,100%,3.401,4.123,822,800,0,800,796,,0.00000,0.00000,0.0,0,0.0,-50,-8.5
Colleen5939,2026-01-18,10:45:57.282,39.27869,-109.03995,4925.6,39.27869,-109.03994,4916.9,3,0,0,-168,0x01,29,7,16,2,-60,-81,1.08,-0.127,8.751,3.424,100%,3.406,4.121,823,801,0,801,797,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:45:58.301,39.27869,-109.03995,4925.6,39.27869,-109.03994,4916.9,3,0,0,96,0x01,29,7,16,2,-66,-70,1.11,-0.179,8.826,1.759,100%,3.406,4.123,824,802,0,802,798,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:45:59.290,39.27869,-109.03995,4925.6,39.27869,-109.03994,4916.8,3,0,0,-164,0x01,29,5,18,2,-52,-74,1.11,-0.202,8.872,8.815,100%,3.405,4.122,825,803,0,803,799,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:00.282,39.27869,-109.03995,4925.6,39.27869,-109.03994,4916.8,3,0,0,160,0x01,29,6,17,1,-50,-64,1.08,-0.200,8.888,10.828,100%,3.405,4.122,826,804,0,804,800,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:01.302,39.27869,-109.03995,4925.6,39.27869,-109.03994,4916.8,3,0,0,-36,0x01,29,7,16,1,-51,-63,1.08,-0.150,8.856,9.650,100%,3.406,4.121,827,805,0,805,801,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:02.292,39.27869,-109.03995,4925.6,39.27869,-109.03995,4916.9,3,0,0,-122,0x01,29,8,15,1,-44,-64,1.03,-0.091,8.800,20.533,100%,3.406,4.123,828,806,0,806,802,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:03.281,39.27869,-109.03995,4925.6,39.27869,-109.03995,4916.9,3,0,0,-109,0x01,29,8,16,1,-46,-57,1.00,-0.064,8.778,15.887,100%,3.406,4.121,829,807,0,807,803,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:04.301,39.27869,-109.03995,4925.6,39.27869,-109.03995,4916.8,3,0,0,-72,0x01,29,6,17,2,-44,-53,0.98,-0.097,8.817,19.468,100%,3.396,4.122,830,808,0,808,804,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:05.291,39.27869,-109.03995,4925.6,39.27869,-109.03995,4916.8,3,0,0,163,0x01,29,7,16,1,-51,-57,0.95,-0.146,8.879,8.460,100%,3.396,4.121,831,809,0,809,805,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:06.283,39.27869,-109.03995,4925.6,39.27869,-109.03995,4916.8,3,0,0,-35,0x01,29,11,13,1,-49,-62,0.95,-0.134,8.883,10.650,100%,3.400,4.121,832,810,0,810,806,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:07.301,39.27869,-109.03995,4925.6,39.27869,-109.03995,4916.7,3,0,0,-75,0x01,29,8,16,0,-62,-65,0.92,-0.180,8.945,2.318,100%,3.400,4.122,833,811,0,811,807,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:08.293,39.27869,-109.03995,4925.6,39.27869,-109.03995,4916.8,3,0,0,-34,0x01,28,8,15,1,-42,-67,0.90,-0.112,8.887,22.517,100%,3.403,4.123,834,812,0,812,808,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:09.281,39.27869,-109.03995,4925.6,39.27869,-109.03995,4916.8,3,0,0,-52,0x01,29,8,16,1,-43,-53,0.87,-0.080,8.862,19.482,100%,3.403,4.122,835,813,0,813,809,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:10.301,39.27869,-109.03995,4925.6,39.27869,-109.03995,4916.8,3,0,0,-99,0x01,29,6,16,1,-52,-59,0.84,-0.036,8.820,6.705,100%,3.407,4.123,836,814,0,814,810,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:11.293,39.27869,-109.03995,4925.6,39.27869,-109.03995,4916.9,3,0,0,91,0x01,29,7,15,1,-49,-63,0.82,0.003,8.778,9.181,100%,3.407,4.121,837,815,0,815,811,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:12.281,39.27869,-109.03995,4925.6,39.27869,-109.03995,4916.9,3,0,0,-92,0x01,29,7,15,1,-54,-60,0.77,0.073,8.695,4.839,100%,3.407,4.122,838,816,0,816,812,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:13.302,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.0,3,0,0,9,0x01,29,7,15,1,-42,-63,0.74,0.099,8.657,18.625,100%,3.352,4.121,839,817,0,817,813,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:14.292,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.0,3,0,0,130,0x01,29,7,14,3,-65,-59,0.72,0.124,8.616,1.274,100%,3.352,4.121,840,818,0,818,814,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:15.284,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.1,3,0,0,102,0x01,29,7,15,1,-64,-72,0.67,0.159,8.559,1.330,100%,3.401,4.121,841,819,0,819,815,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:16.301,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.1,3,0,0,141,0x01,29,7,15,1,-42,-75,0.67,0.149,8.553,16.747,100%,3.401,4.123,842,820,0,820,816,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:17.292,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.1,3,0,0,17,0x01,29,7,15,1,-57,-57,0.59,0.184,8.492,2.656,100%,3.402,4.120,843,821,0,821,817,,0.00000,0.00000,0.0,0,0.0,-50,-8.7
Colleen5939,2026-01-18,10:46:18.282,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.1,3,0,0,-12,0x01,29,9,14,1,-66,-68,0.59,0.169,8.489,0.942,100%,3.402,4.122,844,822,0,822,818,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:19.303,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.1,3,0,0,99,0x01,29,9,14,1,-63,-77,0.57,0.102,8.543,1.279,100%,3.405,4.121,845,823,0,823,819,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:20.293,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.1,3,0,0,107,0x01,29,9,14,1,-74,-69,0.57,0.109,8.523,0.361,100%,3.405,4.121,846,824,0,824,820,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:21.282,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.1,3,0,0,161,0x01,29,9,14,1,-72,-84,0.55,0.077,8.544,0.436,100%,3.404,4.121,847,825,0,825,821,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:22.303,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.1,3,0,0,56,0x01,29,9,14,1,-70,-82,0.55,0.055,8.561,0.549,100%,3.404,4.121,848,826,0,826,822,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:23.412,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.0,3,0,0,101,0x01,29,9,14,1,-70,-80,0.53,0.035,8.576,0.526,100%,3.404,4.120,849,827,0,827,823,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:24.281,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.1,3,0,0,64,0x01,29,9,14,1,-68,-91,0.50,0.061,8.542,0.635,100%,3.393,4.121,850,828,0,828,824,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:25.302,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.1,3,0,0,135,0x01,29,9,14,2,-71,-79,0.50,0.058,8.538,0.450,100%,3.393,4.121,851,829,0,829,825,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:26.293,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.1,3,0,0,99,0x01,29,9,14,1,-66,-82,0.46,0.090,8.494,0.735,100%,3.402,4.122,852,830,0,830,826,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:27.282,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.2,3,0,0,123,0x01,29,9,14,2,-66,-78,0.44,0.108,8.463,0.704,100%,3.402,4.121,853,831,0,831,827,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:28.303,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.2,3,0,0,-70,0x01,29,9,14,2,-63,-76,0.43,0.135,8.419,0.954,100%,3.402,4.121,854,832,0,832,828,,0.00000,0.00000,0.0,0,0.0,-50,-8.5
Colleen5939,2026-01-18,10:46:29.294,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.2,3,0,0,-155,0x01,29,10,13,2,-63,-76,0.41,0.146,8.392,0.915,100%,3.402,4.120,855,833,0,833,829,,0.00000,0.00000,0.0,0,0.0,-50,-8.5
Colleen5939,2026-01-18,10:46:30.283,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.3,3,0,0,32,0x01,29,9,14,2,-58,-72,0.38,0.196,8.319,1.507,100%,3.401,4.121,856,834,0,834,830,,0.00000,0.00000,0.0,0,0.0,-50,-8.5
Colleen5939,2026-01-18,10:46:31.303,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.3,3,0,0,-111,0x01,29,9,14,2,-55,-68,0.38,0.223,8.266,2.128,100%,3.401,4.120,857,835,0,835,831,,0.00000,0.00000,0.0,0,0.0,-50,-8.5
Colleen5939,2026-01-18,10:46:32.294,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.4,3,0,0,-40,0x01,29,9,14,2,-55,-66,0.38,0.281,8.178,2.128,100%,3.401,4.121,858,836,0,836,832,,0.00000,0.00000,0.0,0,0.0,-50,-8.5
Colleen5939,2026-01-18,10:46:33.284,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.5,3,0,0,-45,0x01,29,8,15,2,-50,-64,0.38,0.288,8.139,3.785,100%,3.358,4.120,859,837,0,837,833,,0.00000,0.00000,0.0,0,0.0,-50,-8.4
Colleen5939,2026-01-18,10:46:34.302,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.5,3,0,0,-132,0x01,29,8,15,2,-48,-62,0.38,0.262,8.135,4.765,100%,3.358,4.121,860,838,0,838,834,,0.00000,0.00000,0.0,0,0.0,-50,-8.4
Colleen5939,2026-01-18,10:46:35.293,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.5,3,0,0,-157,0x01,29,11,13,1,-44,-60,0.37,0.274,8.092,7.296,100%,3.400,4.120,861,839,0,839,835,,0.00000,0.00000,0.0,0,0.0,-50,-8.4
Colleen5939,2026-01-18,10:46:36.282,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.5,3,0,0,106,0x01,29,9,15,2,-41,-58,0.37,0.229,8.112,10.306,100%,3.400,4.121,862,840,0,840,836,,0.00000,0.00000,0.0,0,0.0,-50,-8.3
Colleen5939,2026-01-18,10:46:37.302,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.5,3,0,0,157,0x01,29,9,14,2,-53,-58,0.38,0.227,8.089,2.679,100%,3.403,4.120,863,841,0,841,836,,0.00000,0.00000,0.0,0,0.0,-50,-8.3
Colleen5939,2026-01-18,10:46:38.294,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.6,3,0,0,18,0x01,29,7,14,3,-57,-69,0.37,0.249,8.040,1.633,100%,3.403,4.121,864,842,0,842,837,,0.00000,0.00000,0.0,0,0.0,-50,-8.3
Colleen5939,2026-01-18,10:46:39.284,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.7,3,0,0,138,0x01,29,12,12,2,-54,-66,0.39,0.310,7.946,2.479,100%,3.401,4.121,865,843,0,843,838,,0.00000,0.00000,0.0,0,0.0,-50,-8.2
Colleen5939,2026-01-18,10:46:40.304,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.7,3,0,0,-18,0x01,29,11,11,3,-53,-68,0.35,0.308,7.911,2.511,100%,3.401,4.121,866,844,0,844,839,,0.00000,0.00000,0.0,0,0.0,-50,-8.2
Colleen5939,2026-01-18,10:46:41.293,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.8,3,0,0,43,0x01,28,9,12,4,-42,-61,0.37,0.372,7.807,9.185,100%,3.401,4.119,867,845,0,845,840,,0.00000,0.00000,0.0,0,0.0,-50,-8.2
Colleen5939,2026-01-18,10:46:42.284,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.9,3,0,0,141,0x01,28,10,13,3,-42,-55,0.35,0.376,7.761,8.909,100%,3.401,4.121,868,846,0,846,841,,0.00000,0.00000,0.0,0,0.0,-50,-8.1
Colleen5939,2026-01-18,10:46:43.304,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.8,3,0,0,-117,0x01,27,10,12,1,-38,-58,0.35,0.315,7.787,14.119,100%,3.401,4.121,869,847,0,847,842,,0.00000,0.00000,0.0,0,0.0,-50,-8.1
Colleen5939,2026-01-18,10:46:44.293,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.9,3,0,0,161,0x01,27,9,11,2,-50,-52,0.35,0.307,7.761,3.547,100%,3.394,4.120,870,848,0,848,843,,0.00000,0.00000,0.0,0,0.0,-50,-8.1
Colleen5939,2026-01-18,10:46:45.313,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.8,3,0,0,43,0x01,27,10,13,0,-51,-61,0.37,0.190,7.856,3.259,100%,3.394,4.120,871,849,0,849,844,,0.00000,0.00000,0.0,0,0.0,-50,-8.0
Colleen5939,2026-01-18,10:46:46.303,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.7,3,0,0,7,0x01,27,10,12,2,-43,-65,0.35,0.145,7.885,7.940,100%,3.398,4.121,872,850,0,850,845,,0.00000,0.00000,0.0,0,0.0,-50,-8.0
Colleen5939,2026-01-18,10:46:47.297,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.8,3,0,0,15,0x01,27,9,13,2,-50,-59,0.35,0.193,7.816,3.456,100%,3.398,4.121,873,851,0,851,846,,0.00000,0.00000,0.0,0,0.0,-50,-8.0
Colleen5939,2026-01-18,10:46:48.284,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.8,3,0,0,-15,0x01,27,11,14,0,-51,-62,0.35,0.176,7.813,3.080,100%,3.403,4.122,874,852,0,852,847,,0.00000,0.00000,0.0,0,0.0,-50,-8.0
Colleen5939,2026-01-18,10:46:49.305,39.27869,-109.03995,4925.6,39.27869,-109.03995,4917.8,3,0,0,23,0x01,27,11,14,0,-50,-63,0.35,0.149,7.823,3.547,100%,3.403,4.120,875,853,0,853,848,,0.00000,0.00000,0.0,0,0.0,-50,-8.0
Colleen5939,2026-01-18,10:46:50.294,39.27869,-109.03995,4920.1,39.27869,-109.03995,4917.8,3,0,0,-150,0x01,27,9,14,1,-48,-63,1.49,4.567,2.761,18.697,100%,3.404,4.121,876,854,0,854,849,,0.00000,0.00000,0.0,0,0.0,-50,-6.9
Colleen5939,2026-01-18,10:46:51.284,39.27869,-109.03995,4920.1,39.27869,-109.03995,4917.8,3,0,0,96,0x01,27,10,13,1,-47,-60,1.50,4.125,2.752,21.128,100%,3.404,4.120,877,855,0,855,850,,0.00000,0.00000,0.0,0,0.0,-50,-6.4
Colleen5939,2026-01-18,10:46:52.304,39.27869,-109.03995,4920.1,39.27869,-109.03995,4917.8,3,0,0,-62,0x01,28,10,13,1,-50,-61,1.51,3.701,2.770,15.069,100%,3.404,4.121,878,856,0,856,851,,0.00000,0.00000,0.0,0,0.0,-50,-6.0
Colleen5939,2026-01-18,10:46:53.295,39.27878,-109.04006,4958.0,39.27869,-109.03995,4917.9,3,0,0,135,0x01,28,12,12,1,-50,-63,45.83,-34.449,60.896,458.312,100%,3.351,4.118,879,857,0,857,852,,0.00000,0.00000,0.0,0,0.0,-50,-5.6
Colleen5939,2026-01-18,10:46:54.285,39.27875,-109.04004,4932.8,39.27869,-109.03995,4917.9,3,0,0,-54,0x01,27,12,11,1,-49,-62,32.94,-8.327,36.158,369.644,100%,3.351,4.121,880,858,0,858,853,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:46:55.335,39.27873,-109.04002,4929.1,39.27869,-109.03995,4917.9,3,0,0,-52,0x01,27,11,12,1,-50,-62,24.24,-3.424,26.711,242.442,100%,3.395,4.120,881,859,0,859,854,,0.00000,0.00000,0.0,0,0.0,-50,-7.8
Colleen5939,2026-01-18,10:46:56.293,39.27871,-109.03998,4927.9,39.27869,-109.03995,4918.0,3,0,0,-151,0x01,27,10,12,2,-48,-63,8.94,-1.592,13.335,112.602,100%,3.395,4.121,882,860,0,860,855,,0.00000,0.00000,0.0,0,0.0,-50,-8.3
Colleen5939,2026-01-18,10:46:57.284,39.27871,-109.03998,4927.9,39.27869,-109.03995,4918.1,3,0,0,-63,0x01,27,11,13,1,-42,-61,8.94,-1.215,13.274,224.671,100%,3.401,4.120,883,861,0,861,856,,0.00000,0.00000,0.0,0,0.0,-50,-8.6
Colleen5939,2026-01-18,10:46:58.304,39.27868,-109.03996,4925.8,39.27869,-109.03995,4918.1,3,0,0,-168,0x01,27,11,13,1,-47,-55,4.20,0.790,8.705,59.284,100%,3.401,4.121,884,862,0,862,857,,0.00000,0.00000,0.0,0,0.0,-50,-8.4
Colleen5939,2026-01-18,10:46:59.296,39.27868,-109.03996,4925.8,39.27869,-109.03995,4918.2,3,0,0,70,0x01,27,10,14,0,-46,-59,4.18,0.758,8.653,66.305,100%,3.398,4.120,885,863,0,863,858,,0.00000,0.00000,0.0,0,0.0,-50,-8.3
Colleen5939,2026-01-18,10:47:00.285,39.27868,-109.03996,4925.8,39.27869,-109.03995,4918.3,3,0,0,5,0x01,27,11,13,1,-43,-59,4.18,0.735,8.602,93.658,100%,3.398,4.121,886,864,0,864,859,,0.00000,0.00000,0.0,0,0.0,-50,-8.3
Colleen5939,2026-01-18,10:47:01.305,39.27868,-109.03996,4925.8,39.27869,-109.03995,4918.3,3,0,0,36,0x01,27,10,13,1,-42,-57,4.20,0.709,8.562,105.424,100%,3.401,4.119,887,865,0,865,860,,0.00000,0.00000,0.0,0,0.0,-50,-8.2
Colleen5939,2026-01-18,10:47:02.295,39.27868,-109.03996,4925.8,39.27869,-109.03995,4918.3,3,0,0,180,0x01,27,11,11,2,-44,-57,4.21,0.635,8.572,84.012,100%,3.401,4.121,888,866,0,866,861,,0.00000,0.00000,0.0,0,0.0,-50,-8.1
Colleen5939,2026-01-18,10:47:03.284,39.27868,-109.03996,4925.8,39.27869,-109.03995,4918.4,3,0,0,-74,0x01,27,10,14,0,-54,-60,4.21,0.613,8.532,26.567,100%,3.401,4.121,889,867,0,867,862,,0.00000,0.00000,0.0,0,0.0,-50,-8.0
Colleen5939,2026-01-18,10:47:04.303,39.27868,-109.03996,4925.8,39.27869,-109.03995,4918.4,3,0,0,-100,0x01,27,12,11,1,-70,-70,4.22,0.567,8.524,4.224,100%,3.389,4.121,890,868,0,868,863,,0.00000,0.00000,0.0,0,0.0,-50,-8.0
Colleen5939,2026-01-18,10:47:05.294,39.27868,-109.03996,4925.8,39.27869,-109.03995,4918.4,3,0,0,-33,0x01,27,9,14,1,-68,-71,4.21,0.507,8.520,5.301,100%,3.389,4.120,891,869,0,869,864,,0.00000,0.00000,0.0,0,0.0,-50,-7.9
Colleen5939,2026-01-18,10:47:06.284,39.27868,-109.03996,4925.8,39.27869,-109.03995,4918.2,3,0,0,-21,0x01,27,11,12,3,-67,-85,4.21,0.324,8.649,5.948,100%,3.398,4.121,892,870,0,870,865,,0.00000,0.00000,0.0,0,0.0,-50,-7.9
Colleen5939,2026-01-18,10:47:07.304,39.27868,-109.03996,4925.8,39.27869,-109.03995,4918.2,3,0,0,-118,0x01,27,9,15,1,-66,-77,4.24,0.264,8.688,6.717,100%,3.398,4.121,893,871,0,871,866,,0.00000,0.00000,0.0,0,0.0,-50,-7.8
Colleen5939,2026-01-18,10:47:08.294,39.27870,-109.03998,4924.1,39.27869,-109.03995,4918.1,3,0,0,126,0x01,27,9,14,0,-63,-79,10.14,1.565,11.736,22.698,100%,3.399,4.121,894,872,0,872,867,,0.00000,0.00000,0.0,0,0.0,-50,-7.5
Colleen5939,2026-01-18,10:47:09.284,39.27870,-109.03998,4924.1,39.27869,-109.03995,4918.1,3,0,0,3,0x01,27,10,14,0,-65,-76,10.17,1.417,11.756,18.079,100%,3.399,4.119,895,873,0,873,868,,0.00000,0.00000,0.0,0,0.0,-50,-7.3
Colleen5939,2026-01-18,10:47:10.304,39.27871,-109.04000,4925.2,39.27869,-109.03995,4918.1,3,0,0,117,0x01,27,10,13,0,-66,-76,16.31,0.229,17.763,25.851,100%,3.400,4.121,896,874,0,874,869,,0.00000,0.00000,0.0,0,0.0,-50,-7.3
Colleen5939,2026-01-18,10:47:11.293,39.27871,-109.04000,4925.2,39.27869,-109.03995,4918.1,3,0,0,28,0x01,27,10,13,0,-65,-79,16.36,0.183,17.821,29.098,100%,3.400,4.117,897,875,0,875,870,,0.00000,0.00000,0.0,0,0.0,-50,-7.2
Colleen5939,2026-01-18,10:47:12.284,39.27872,-109.04002,4923.2,39.27869,-109.03995,4918.1,3,0,0,-68,0x01,28,11,14,0,-70,-76,24.15,1.798,24.671,24.154,100%,3.400,4.120,898,876,0,876,871,,0.00000,0.00000,0.0,0,0.0,-50,-6.8
Colleen5939,2026-01-18,10:47:13.305,39.27872,-109.04002,4923.2,39.27869,-109.03995,4918.1,3,0,0,140,0x01,28,10,14,0,-66,-79,24.21,1.576,24.731,38.363,100%,3.352,4.120,899,877,0,877,872,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
Colleen5939,2026-01-18,10:47:14.293,39.27873,-109.04004,4923.6,39.27869,-109.03995,4918.1,3,0,0,-152,0x01,28,10,14,0,-61,-81,31.06,0.907,31.546,87.534,100%,3.352,4.120,900,878,0,878,873,,0.00000,0.00000,0.0,0,0.0,-50,-6.4
Colleen5939,2026-01-18,10:47:15.284,39.27873,-109.04004,4923.6,39.27869,-109.03995,4918.1,3,0,0,-116,0x01,28,10,14,0,-65,-75,31.08,0.805,31.573,55.275,100%,3.396,4.118,901,879,0,879,874,,0.00000,0.00000,0.0,0,0.0,-50,-6.3
Colleen5939,2026-01-18,10:47:16.305,39.27874,-109.04007,4925.2,39.27869,-109.03995,4918.0,3,0,0,-148,0x01,28,10,14,0,-72,-74,38.64,-0.688,39.302,30.692,100%,3.396,4.121,902,880,0,880,875,,0.00000,0.00000,0.0,0,0.0,-50,-6.5
Colleen5939,2026-01-18,10:47:17.293,39.27874,-109.04007,4925.2,39.27869,-109.03995,4918.0,3,0,0,173,0x01,28,10,14,0,-77,-79,38.66,-0.620,39.328,17.271,100%,3.397,4.120,903,881,0,881,876,,0.00000,0.00000,0.0,0,0.0,-50,-6.6
