time,Gyro X,Gyro Y,Gyro Z,time,pressure,Pressure MSL,Pressure AGL,time,acceleration,time,lat. X accel.,lat. Y accel.,time,Mag X,Mag Y,Mag Z,time,eject. bat. voltage,time,comp. bat. voltage,time,launch detect,apogee detect,A cont.,B cont.,C cont.,D cont.,A on., B on,C on,D on,time,A Voltage,time,B Voltage,time,C Voltage,time,D Voltage,time,temperature,time,GPS Time of Week
65.9421,-3.5,0.28,0.56,,,,,65.9571,0,65.9511,0.601563,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.0417,-3.36,-0.28,0.07,,,,,66.0607,0.00390625,66.0527,0.574219,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.1445,-3.08,0.28,-0.63,,,,,66.1645,0,66.1545,0.589844,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.2462,-2.94,0.14,-0.98,,,,,66.2651,-0.0234375,66.2551,0.589844,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.35,-3.36,0.35,-0.77,,,,,66.365,-0.0117188,66.356,0.5625,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.4506,-3.08,-0.35,-0.77,,,,,66.4686,-0.0117188,66.4636,0.589844,-0.707031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.5543,-3.01,-0.07,-0.21,,,,,66.5732,0,66.5632,0.601563,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.658,-3.43,0,-0.77,,,,,66.6729,-0.0234375,66.6639,0.589844,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.7546,-2.8,0.14,-0.63,,,,,66.7725,-0.0117188,66.7626,0.574219,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.8622,-2.87,0.35,-0.98,,,,,66.8732,0.03125,66.8682,0.601563,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66.962,-2.73,-0.14,-0.91,,,,,66.973,0.00390625,66.968,0.625,-0.707031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.0638,-3.29,0.21,-0.77,,,,,67.0837,0.00390625,67.0718,0.574219,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.1624,-2.45,-0.35,-0.56,,,,,67.1863,0.00390625,67.1724,0.601563,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.2621,-3.36,0.07,-0.77,,,,,67.2811,0,67.2711,0.613281,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.3629,-2.87,0.14,-0.84,,,,,67.3818,-0.0117188,67.3709,0.613281,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.4706,-3.43,0.21,-0.91,,,,,67.4916,0,67.4815,0.574219,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.5704,-3.22,0.42,-0.7,,,,,67.5903,0.00390625,67.5814,0.601563,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.6771,-3.01,0.14,-0.98,,,,,67.6949,-0.0117188,67.687,0.574219,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.7847,-3.22,-0.21,-0.91,,,,,67.8017,-0.0117188,67.7917,0.613281,-0.636719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.8865,-3.15,0.07,-1.4,,,,,67.8995,0.00390625,67.8945,0.636719,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.9841,-3.29,0.21,-1.54,,,,,67.9991,-0.0234375,67.9941,0.625,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.0858,-3.08,0,-0.63,,,,,68.0988,0.015625,68.0908,0.589844,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.1884,-3.29,0.14,-0.56,,,,,68.2004,0,68.1944,0.613281,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.2891,-3.29,0.21,-0.7,,,,,68.304,0,68.298,0.625,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.3928,-3.29,0.35,-0.91,,,,,68.4127,0,68.3997,0.601563,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.4934,-3.29,0.42,-0.49,,,,,68.5074,-0.0117188,68.4984,0.574219,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.597,-3.08,0,-0.56,,,,,68.614,0.03125,68.603,0.601563,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.6967,-3.08,0.21,-0.56,,,,,68.7126,-0.0234375,68.7026,0.601563,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.8012,-3.29,0.14,-0.98,,,,,68.8212,-0.0351563,68.8122,0.601563,-0.660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68.8969,-3.29,0.14,-0.98,,,,,68.9129,-0.0351563,68.9029,0.574219,-0.660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0027,-3.08,0.42,-0.56,,,,,69.0216,-0.0117188,69.0146,0.601563,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.1013,-3.36,0.28,-0.84,,,,,69.1202,-0.015625,69.1122,0.574219,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.2121,-3.43,0.21,-0.7,,,,,69.23,-0.0078125,69.2201,0.589844,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.3118,-3.29,0,-0.42,,,,,69.3267,0,69.3198,0.601563,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.4146,-3.29,0.28,-0.7,,,,,69.4345,0,69.4255,0.613281,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.5151,-3.29,0,-0.91,,,,,69.5351,0.0390625,69.5291,0.601563,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.6257,-3.57,0,-0.56,,,,,69.6406,0.0234375,69.6346,0.613281,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.7183,-3.08,-0.07,-0.7,,,,,69.7393,0,69.7303,0.589844,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.83,-3.08,-0.35,-0.63,,,,,69.845,-0.0078125,69.839,0.589844,-0.707031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.9286,-3.29,-0.28,-0.56,,,,,69.9485,0,69.9396,0.574219,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.0331,-3.22,0.28,-0.98,,,,,70.0531,0.00390625,70.0471,0.574219,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.1328,-3.36,-0.07,-0.7,,,,,70.1517,0.0234375,70.1417,0.589844,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.2374,-3.22,-0.21,-0.91,,,,,70.2563,-0.0078125,70.2463,0.601563,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.342,-3.29,0.35,-0.91,,,,,70.3609,0.0117188,70.3529,0.574219,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.4465,-3.29,-0.21,-1.19,,,,,70.4655,0,70.4525,0.574219,-0.648438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.5421,-2.94,0,-0.56,,,,,70.5611,-0.0078125,70.5511,0.601563,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.6508,-3.08,0.07,-0.7,,,,,70.6716,0,70.6558,0.589844,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.7515,-2.8,-0.07,-0.63,,,,,70.7764,-0.0078125,70.7595,0.601563,-0.660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.8562,-2.45,0.28,-0.98,,,,,70.8801,0.0234375,70.8652,0.601563,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70.9558,-3.15,0.07,-1.05,,,,,70.9797,0,70.9638,0.574219,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.0596,-3.08,0.35,-0.91,,,,,71.0835,0.0390625,71.0745,0.589844,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.1592,-2.87,-0.07,-0.98,,,,,71.188,-0.015625,71.175,0.574219,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.2648,-3.22,0.07,-0.56,,,,,71.2887,-0.0078125,71.2777,0.601563,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.3624,-3.08,-0.07,-0.91,,,,,71.3873,-0.015625,71.3733,0.574219,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.4718,-2.73,-0.07,-0.63,,,,,71.4877,-0.0078125,71.4778,0.613281,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.5724,-3.08,0,-0.84,,,,,71.5914,0.0234375,71.5784,0.589844,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.6762,-2.94,-0.21,-1.05,,,,,71.6882,0,71.6822,0.601563,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.7767,-3.22,0.14,-0.7,,,,,71.7927,-0.0078125,71.7867,0.574219,-0.707031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.8773,-3.15,0.14,-0.63,,,,,71.8922,0,71.8853,0.601563,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71.9799,-2.94,0.14,-1.05,,,,,71.9969,0,71.9899,0.601563,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.0817,-3.15,-0.07,-0.7,,,,,72.0956,-0.0078125,72.0867,0.574219,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.1793,-3.29,-0.35,-0.7,,,,,72.1943,0.0117188,72.1853,0.601563,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.2849,-3.15,0.28,-0.7,,,,,72.2959,0.0234375,72.2909,0.589844,-0.660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.3857,-3.15,-0.07,-0.98,,,,,72.4036,-0.0078125,72.3937,0.613281,-0.707031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.4844,-3.01,0.42,-0.63,,,,,72.4984,0,72.4904,0.589844,-0.660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.5831,-2.87,0.21,-0.84,,,,,72.5981,0.0117188,72.5891,0.613281,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.6888,-3.36,0.14,-0.63,,,,,72.7037,0,72.6938,0.613281,-0.707031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.7884,-3.01,-0.07,-0.63,,,,,72.8074,0,72.7934,0.574219,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.8892,-3.08,-0.14,-0.63,,,,,72.9042,0,72.8972,0.601563,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72.988,-3.22,0.07,-1.19,,,,,73.0069,-0.0117188,72.994,0.625,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0887,-2.87,0.42,-0.77,,,,,73.1037,-0.0078125,73.0937,0.601563,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.1926,-3.01,0,-0.98,,,,,73.2135,0,73.2035,0.601563,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.2971,-3.15,0.42,-0.63,,,,,73.316,-0.015625,73.3061,0.589844,-0.660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.3958,-3.15,0,-0.84,,,,,73.4158,0.0078125,73.4068,0.574219,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.4955,-3.29,0.42,-0.98,,,,,73.5125,0.0273438,73.5055,0.601563,-0.71875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.5972,-3.01,0,-0.77,,,,,73.6212,0.0078125,73.6102,0.574219,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.7001,-3.43,0.35,-0.63,,,,,73.717,-0.015625,73.71,0.589844,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.8066,-3.08,-0.07,-0.77,,,,,73.8246,-0.0234375,73.8196,0.613281,-0.695313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.9044,-3.01,0.35,-0.91,,,,,73.9254,0.0195313,73.9153,0.589844,-0.683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.0201,-2.8,0.21,-0.63,,,,,74.0341,0.0078125,74.0291,0.613281,-0.671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.836975,-0.42,15.89,-55.72,11.9352,86798,1286.19,643.362,0.855957,9.46875,0.842957,-0.238281,0.550781,,,,,,,,,,,,,,,,,,,,45.2969,3.3,45.2969,3.3,45.2979,1.74,45.2979,1.8,,,,
